pair,mode,subject,acc,kappa,f1,sens,spec,pred1,p_chance,n,proximity,joints
EPS/EFE,fbc,15,48.75,-0.025000000000000022,0.48549019607843136,55.00000000000001,42.5,56.25,0.6312228455078387,80,same,elbow-elbow
EPS/EFE,fbc,16,65.0,0.30000000000000004,0.6419437340153453,50.0,80.0,35.0,0.004841424961528786,80,same,elbow-elbow
EPS/EFE,fbc,17,50.0,0.0,0.4920634920634921,62.5,37.5,62.5,0.5444639393869536,80,same,elbow-elbow
EPS/EFE,fbc,18,56.25,0.125,0.5607843137254902,62.5,50.0,56.25,0.15715328993196853,80,same,elbow-elbow
EPS/SAA,fbc,1,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.036274766096230884,90,adjacent,elbow-shoulder
EPS/SAA,fbc,2,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,adjacent,elbow-shoulder
EPS/SAA,fbc,3,86.25,0.7250000000000001,0.8624785122675418,85.0,87.5,48.75,1.0247576593587948e-11,80,adjacent,elbow-shoulder
EPS/SAA,fbc,4,68.75,0.375,0.6874511642444132,67.5,70.0,48.75,0.0005263674286766723,80,adjacent,elbow-shoulder
EPS/SAA,fbc,5,50.0,0.0,0.48849104859335035,35.0,65.0,35.0,0.5444639393869536,80,adjacent,elbow-shoulder
EPS/SAA,fbc,6,62.5,0.25,0.6212121212121212,72.5,52.5,60.0,0.016496309213238095,80,adjacent,elbow-shoulder
EPS/SAA,fbc,7,80.0,0.6000000000000001,0.7998749218261414,77.5,82.5,47.5,2.9356652072980998e-08,80,adjacent,elbow-shoulder
EPS/SAA,fbc,8,45.0,-0.09999999999999998,0.4373401534526854,60.0,30.0,65.0,0.8428467100680315,80,adjacent,elbow-shoulder
EPS/SAA,fbc,9,61.25000000000001,0.2250000000000001,0.6050326485109094,47.5,75.0,36.25,0.028332213172560572,80,adjacent,elbow-shoulder
EPS/SAA,fbc,10,53.75,0.07499999999999996,0.5339316643048339,62.5,45.0,58.75,0.28821531309419657,80,adjacent,elbow-shoulder
EPS/SAA,fbc,11,47.5,-0.050000000000000044,0.475,47.5,47.5,50.0,0.7117846869058034,80,adjacent,elbow-shoulder
EPS/SAA,fbc,12,56.25,0.125,0.5540691192865106,42.5,70.0,36.25,0.15715328993196853,80,adjacent,elbow-shoulder
EPS/SAA,fbc,13,66.25,0.32499999999999996,0.6620247222656861,62.5,70.0,46.25,0.0024340770747797117,80,adjacent,elbow-shoulder
EPS/SAA,fbc,14,65.0,0.30000000000000004,0.6480201131363922,57.49999999999999,72.5,42.5,0.004841424961528786,80,adjacent,elbow-shoulder
EPS/SAA,fbc,15,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,elbow-shoulder
EPS/SAA,fbc,16,62.5,0.25,0.6228786926461345,55.00000000000001,70.0,42.5,0.016496309213238095,80,adjacent,elbow-shoulder
EPS/SAA,fbc,17,58.75,0.17500000000000004,0.57955088389871,72.5,45.0,63.74999999999999,0.07281772720149135,80,adjacent,elbow-shoulder
EPS/SAA,fbc,18,73.75,0.4750000000000001,0.7374589779653071,75.0,72.5,51.24999999999999,1.2645551282335301e-05,80,adjacent,elbow-shoulder
EPS/SFE,fbc,1,50.0,0.0,0.4999382639832078,48.888888888888886,51.11111111111111,48.888888888888886,0.5419355614943548,90,adjacent,elbow-shoulder
EPS/SFE,fbc,2,53.75,0.07499999999999996,0.5339316643048339,62.5,45.0,58.75,0.28821531309419657,80,adjacent,elbow-shoulder
EPS/SFE,fbc,3,72.5,0.44999999999999996,0.725,72.5,72.5,50.0,3.505286989959981e-05,80,adjacent,elbow-shoulder
EPS/SFE,fbc,4,71.25,0.42500000000000004,0.7102818453786806,80.0,62.5,58.75,9.155828206487555e-05,80,adjacent,elbow-shoulder
EPS/SFE,fbc,5,60.49382716049383,0.20927394752898112,0.6043956043956045,63.41463414634146,57.49999999999999,53.086419753086425,0.03739407714141682,81,adjacent,elbow-shoulder
EPS/SFE,fbc,6,65.0,0.30000000000000004,0.6491228070175439,60.0,70.0,45.0,0.004841424961528786,80,adjacent,elbow-shoulder
EPS/SFE,fbc,7,63.74999999999999,0.2749999999999999,0.6328532995727172,52.5,75.0,38.75,0.00915804875845816,80,adjacent,elbow-shoulder
EPS/SFE,fbc,8,52.5,0.050000000000000044,0.5202020202020202,62.5,42.5,60.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SFE,fbc,9,52.5,0.050000000000000044,0.4933333333333333,27.500000000000004,77.5,25.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SFE,fbc,10,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,adjacent,elbow-shoulder
EPS/SFE,fbc,11,52.5,0.050000000000000044,0.5202020202020202,42.5,62.5,40.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SFE,fbc,12,41.25,-0.17500000000000004,0.4124081887794968,40.0,42.5,48.75,0.9535440588897269,80,adjacent,elbow-shoulder
EPS/SFE,fbc,13,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,elbow-shoulder
EPS/SFE,fbc,14,47.5,-0.050000000000000044,0.4696969696969697,57.49999999999999,37.5,60.0,0.7117846869058034,80,adjacent,elbow-shoulder
EPS/SFE,fbc,15,38.75,-0.22499999999999998,0.38740428191904985,40.0,37.5,51.24999999999999,0.9835036907867619,80,adjacent,elbow-shoulder
EPS/SFE,fbc,16,63.74999999999999,0.2749999999999999,0.6374433505235193,65.0,62.5,51.24999999999999,0.00915804875845816,80,adjacent,elbow-shoulder
EPS/SFE,fbc,17,58.75,0.17500000000000004,0.5843174303259329,67.5,50.0,58.75,0.07281772720149135,80,adjacent,elbow-shoulder
EPS/SFE,fbc,18,75.0,0.5,0.7498436522826767,77.5,72.5,52.5,4.290279933524806e-06,80,adjacent,elbow-shoulder
EPS/SPS,fbc,1,57.77777777777777,0.15555555555555545,0.5769421078673924,62.22222222222222,53.333333333333336,54.44444444444444,0.08512119752303683,90,adjacent,elbow-shoulder
EPS/SPS,fbc,2,46.25,-0.07499999999999996,0.46039215686274515,40.0,52.5,43.75,0.7829788723272606,80,adjacent,elbow-shoulder
EPS/SPS,fbc,3,73.75,0.4750000000000001,0.7371303395399781,70.0,77.5,46.25,1.2645551282335301e-05,80,adjacent,elbow-shoulder
EPS/SPS,fbc,4,57.49999999999999,0.1499999999999999,0.5725958516656191,65.0,50.0,57.49999999999999,0.10925901973935187,80,adjacent,elbow-shoulder
EPS/SPS,fbc,5,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,adjacent,elbow-shoulder
EPS/SPS,fbc,6,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,adjacent,elbow-shoulder
EPS/SPS,fbc,7,76.25,0.5249999999999999,0.7621655452980755,72.5,80.0,46.25,1.3659349614411326e-06,80,adjacent,elbow-shoulder
EPS/SPS,fbc,8,56.25,0.125,0.5607843137254902,62.5,50.0,56.25,0.15715328993196853,80,adjacent,elbow-shoulder
EPS/SPS,fbc,9,65.0,0.30000000000000004,0.6491228070175439,60.0,70.0,45.0,0.004841424961528786,80,adjacent,elbow-shoulder
EPS/SPS,fbc,10,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,adjacent,elbow-shoulder
EPS/SPS,fbc,11,58.75,0.17500000000000004,0.57955088389871,45.0,72.5,36.25,0.07281772720149135,80,adjacent,elbow-shoulder
EPS/SPS,fbc,12,55.00000000000001,0.10000000000000009,0.5454545454545454,65.0,45.0,60.0,0.21702112767273937,80,adjacent,elbow-shoulder
EPS/SPS,fbc,13,66.25,0.32499999999999996,0.6624472573839661,67.5,65.0,51.24999999999999,0.0024340770747797117,80,adjacent,elbow-shoulder
EPS/SPS,fbc,14,40.0,-0.19999999999999996,0.39849624060150374,35.0,45.0,45.0,0.9716677868274395,80,adjacent,elbow-shoulder
EPS/SPS,fbc,15,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SPS,fbc,16,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,elbow-shoulder
EPS/SPS,fbc,17,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,adjacent,elbow-shoulder
EPS/SPS,fbc,18,63.74999999999999,0.2749999999999999,0.6369895165075887,67.5,60.0,53.75,0.00915804875845816,80,adjacent,elbow-shoulder
HOC/EFE,fbc,1,71.11111111111111,0.4222222222222223,0.7105393369619001,75.55555555555556,66.66666666666666,54.44444444444444,3.828536465524171e-05,90,adjacent,hand-elbow
HOC/EFE,fbc,2,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,adjacent,hand-elbow
HOC/EFE,fbc,3,55.00000000000001,0.10000000000000009,0.55,55.00000000000001,55.00000000000001,50.0,0.21702112767273937,80,adjacent,hand-elbow
HOC/EFE,fbc,4,71.25,0.42500000000000004,0.7124550711048601,72.5,70.0,51.24999999999999,9.155828206487555e-05,80,adjacent,hand-elbow
HOC/EFE,fbc,5,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,hand-elbow
HOC/EFE,fbc,6,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,adjacent,hand-elbow
HOC/EFE,fbc,7,67.5,0.3500000000000001,0.6675191815856778,82.5,52.5,65.0,0.001162270644044352,80,adjacent,hand-elbow
HOC/EFE,fbc,8,41.25,-0.17500000000000004,0.40496914068681755,52.5,30.0,61.25000000000001,0.9535440588897269,80,adjacent,hand-elbow
HOC/EFE,fbc,9,65.0,0.30000000000000004,0.638942617666022,47.5,82.5,32.5,0.004841424961528786,80,adjacent,hand-elbow
HOC/EFE,fbc,10,65.0,0.30000000000000004,0.65,65.0,65.0,50.0,0.004841424961528786,80,adjacent,hand-elbow
HOC/EFE,fbc,11,47.5,-0.050000000000000044,0.474671669793621,45.0,50.0,47.5,0.7117846869058034,80,adjacent,hand-elbow
HOC/EFE,fbc,12,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,adjacent,hand-elbow
HOC/EFE,fbc,13,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,hand-elbow
HOC/EFE,fbc,14,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,hand-elbow
HOC/EFE,fbc,15,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,hand-elbow
HOC/EFE,fbc,16,50.0,0.0,0.48849104859335035,35.0,65.0,35.0,0.5444639393869536,80,adjacent,hand-elbow
HOC/EFE,fbc,17,61.25000000000001,0.2250000000000001,0.6095103133364824,70.0,52.5,58.75,0.028332213172560572,80,adjacent,hand-elbow
HOC/EFE,fbc,18,68.75,0.375,0.6862745098039216,62.5,75.0,43.75,0.0005263674286766723,80,adjacent,hand-elbow
HOC/EPS,fbc,1,53.333333333333336,0.06666666666666665,0.53125,60.0,46.666666666666664,56.666666666666664,0.29920585911675956,90,adjacent,hand-elbow
HOC/EPS,fbc,2,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,hand-elbow
HOC/EPS,fbc,3,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,hand-elbow
HOC/EPS,fbc,4,66.25,0.32499999999999996,0.6533461723639865,82.5,50.0,66.25,0.0024340770747797117,80,adjacent,hand-elbow
HOC/EPS,fbc,5,53.75,0.07499999999999996,0.5368486934751995,50.0,57.49999999999999,46.25,0.28821531309419657,80,adjacent,hand-elbow
HOC/EPS,fbc,6,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,hand-elbow
HOC/EPS,fbc,7,66.25,0.32499999999999996,0.6559961777353083,80.0,52.5,63.74999999999999,0.0024340770747797117,80,adjacent,hand-elbow
HOC/EPS,fbc,8,52.5,0.050000000000000044,0.5174603174603174,65.0,40.0,62.5,0.3687771544921613,80,adjacent,hand-elbow
HOC/EPS,fbc,9,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,adjacent,hand-elbow
HOC/EPS,fbc,10,67.5,0.3500000000000001,0.6731615336266499,75.0,60.0,57.49999999999999,0.001162270644044352,80,adjacent,hand-elbow
HOC/EPS,fbc,11,53.75,0.07499999999999996,0.5368486934751995,57.49999999999999,50.0,53.75,0.28821531309419657,80,adjacent,hand-elbow
HOC/EPS,fbc,12,45.0,-0.09999999999999998,0.44965603502188867,42.5,47.5,47.5,0.8428467100680315,80,adjacent,hand-elbow
HOC/EPS,fbc,13,41.25,-0.17500000000000004,0.4124081887794968,40.0,42.5,48.75,0.9535440588897269,80,adjacent,hand-elbow
HOC/EPS,fbc,14,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,adjacent,hand-elbow
HOC/EPS,fbc,15,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,hand-elbow
HOC/EPS,fbc,16,72.5,0.44999999999999996,0.7234443746071653,65.0,80.0,42.5,3.505286989959981e-05,80,adjacent,hand-elbow
HOC/EPS,fbc,17,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,adjacent,hand-elbow
HOC/EPS,fbc,18,50.0,0.0,0.4791666666666667,30.0,70.0,30.0,0.5444639393869536,80,adjacent,hand-elbow
HOC/SAA,fbc,1,68.88888888888889,0.37777777777777777,0.6882731321128155,64.44444444444444,73.33333333333333,45.55555555555556,0.0002189610983170669,90,distant,hand-shoulder
HOC/SAA,fbc,2,51.24999999999999,0.02499999999999991,0.5105882352941176,57.49999999999999,45.0,56.25,0.4555360606130464,80,distant,hand-shoulder
HOC/SAA,fbc,3,93.75,0.875,0.9374119856047567,90.0,97.5,46.25,2.1264329525358845e-17,80,distant,hand-shoulder
HOC/SAA,fbc,4,82.5,0.6499999999999999,0.8248905565978737,85.0,80.0,52.5,1.5682713450733752e-09,80,distant,hand-shoulder
HOC/SAA,fbc,5,51.24999999999999,0.02499999999999991,0.5105882352941176,45.0,57.49999999999999,43.75,0.4555360606130464,80,distant,hand-shoulder
HOC/SAA,fbc,6,56.25,0.125,0.5568919132774173,45.0,67.5,38.75,0.15715328993196853,80,distant,hand-shoulder
HOC/SAA,fbc,7,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,distant,hand-shoulder
HOC/SAA,fbc,8,41.25,-0.17500000000000004,0.3910931174089069,60.0,22.5,68.75,0.9535440588897269,80,distant,hand-shoulder
HOC/SAA,fbc,9,60.0,0.19999999999999996,0.5936507936507937,47.5,72.5,37.5,0.04645594111027311,80,distant,hand-shoulder
HOC/SAA,fbc,10,70.0,0.3999999999999999,0.6992481203007519,75.0,65.0,55.00000000000001,0.0002257586359574054,80,distant,hand-shoulder
HOC/SAA,fbc,11,46.25,-0.07499999999999996,0.46241600250039067,47.5,45.0,51.24999999999999,0.7829788723272606,80,distant,hand-shoulder
HOC/SAA,fbc,12,67.5,0.3500000000000001,0.6717171717171717,77.5,57.49999999999999,60.0,0.001162270644044352,80,distant,hand-shoulder
HOC/SAA,fbc,13,61.25000000000001,0.2250000000000001,0.6075328374742839,50.0,72.5,38.75,0.028332213172560572,80,distant,hand-shoulder
HOC/SAA,fbc,14,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,distant,hand-shoulder
HOC/SAA,fbc,15,56.25,0.125,0.5607843137254902,62.5,50.0,56.25,0.15715328993196853,80,distant,hand-shoulder
HOC/SAA,fbc,16,55.00000000000001,0.10000000000000009,0.5474544311753614,47.5,62.5,42.5,0.21702112767273937,80,distant,hand-shoulder
HOC/SAA,fbc,17,66.25,0.32499999999999996,0.6620247222656861,70.0,62.5,53.75,0.0024340770747797117,80,distant,hand-shoulder
HOC/SAA,fbc,18,85.0,0.7,0.85,85.0,85.0,50.0,6.008243175410135e-11,80,distant,hand-shoulder
HOC/SFE,fbc,1,70.0,0.3999999999999999,0.6999629583899247,71.11111111111111,68.88888888888889,51.11111111111111,9.387789808964946e-05,90,distant,hand-shoulder
HOC/SFE,fbc,2,50.0,0.0,0.497171590194846,57.49999999999999,42.5,57.49999999999999,0.5444639393869536,80,distant,hand-shoulder
HOC/SFE,fbc,3,81.25,0.625,0.8122359568142701,77.5,85.0,46.25,7.05733420490698e-09,80,distant,hand-shoulder
HOC/SFE,fbc,4,82.5,0.6499999999999999,0.8245614035087719,87.5,77.5,55.00000000000001,1.5682713450733752e-09,80,distant,hand-shoulder
HOC/SFE,fbc,5,60.49382716049383,0.20879120879120888,0.6034271725826194,65.85365853658537,55.00000000000001,55.55555555555556,0.03739407714141682,81,distant,hand-shoulder
HOC/SFE,fbc,6,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,distant,hand-shoulder
HOC/SFE,fbc,7,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,distant,hand-shoulder
HOC/SFE,fbc,8,56.25,0.125,0.5465587044534412,75.0,37.5,68.75,0.15715328993196853,80,distant,hand-shoulder
HOC/SFE,fbc,9,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,distant,hand-shoulder
HOC/SFE,fbc,10,66.25,0.32499999999999996,0.6611764705882353,60.0,72.5,43.75,0.0024340770747797117,80,distant,hand-shoulder
HOC/SFE,fbc,11,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,distant,hand-shoulder
HOC/SFE,fbc,12,42.5,-0.15000000000000002,0.42174732872407295,35.0,50.0,42.5,0.9271822727985086,80,distant,hand-shoulder
HOC/SFE,fbc,13,65.0,0.30000000000000004,0.6480201131363922,72.5,57.49999999999999,57.49999999999999,0.004841424961528786,80,distant,hand-shoulder
HOC/SFE,fbc,14,46.25,-0.07499999999999996,0.46241600250039067,45.0,47.5,48.75,0.7829788723272606,80,distant,hand-shoulder
HOC/SFE,fbc,15,48.75,-0.025000000000000022,0.4874199093608376,47.5,50.0,48.75,0.6312228455078387,80,distant,hand-shoulder
HOC/SFE,fbc,16,56.25,0.125,0.5591245473153834,47.5,65.0,41.25,0.15715328993196853,80,distant,hand-shoulder
HOC/SFE,fbc,17,72.5,0.44999999999999996,0.7248280175109443,75.0,70.0,52.5,3.505286989959981e-05,80,distant,hand-shoulder
HOC/SFE,fbc,18,83.75,0.675,0.8374746054070948,82.5,85.0,48.75,3.207570587475561e-10,80,distant,hand-shoulder
HOC/SPS,fbc,1,74.44444444444444,0.48888888888888893,0.7444128904803062,75.55555555555556,73.33333333333333,51.11111111111111,1.8975245890839e-06,90,distant,hand-shoulder
HOC/SPS,fbc,2,52.5,0.050000000000000044,0.5202020202020202,62.5,42.5,60.0,0.3687771544921613,80,distant,hand-shoulder
HOC/SPS,fbc,3,78.75,0.575,0.784776072163317,67.5,90.0,38.75,1.1330702522337731e-07,80,distant,hand-shoulder
HOC/SPS,fbc,4,82.5,0.6499999999999999,0.8240100565681961,90.0,75.0,57.49999999999999,1.5682713450733752e-09,80,distant,hand-shoulder
HOC/SPS,fbc,5,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,distant,hand-shoulder
HOC/SPS,fbc,6,63.74999999999999,0.2749999999999999,0.6360784313725489,57.49999999999999,70.0,43.75,0.00915804875845816,80,distant,hand-shoulder
HOC/SPS,fbc,7,66.25,0.32499999999999996,0.6611764705882353,72.5,60.0,56.25,0.0024340770747797117,80,distant,hand-shoulder
HOC/SPS,fbc,8,51.24999999999999,0.02499999999999991,0.5118134877171022,55.00000000000001,47.5,53.75,0.4555360606130464,80,distant,hand-shoulder
HOC/SPS,fbc,9,61.25000000000001,0.2250000000000001,0.6095103133364824,52.5,70.0,41.25,0.028332213172560572,80,distant,hand-shoulder
HOC/SPS,fbc,10,81.25,0.625,0.8124706985466479,82.5,80.0,51.24999999999999,7.05733420490698e-09,80,distant,hand-shoulder
HOC/SPS,fbc,11,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,distant,hand-shoulder
HOC/SPS,fbc,12,57.49999999999999,0.1499999999999999,0.5725958516656191,65.0,50.0,57.49999999999999,0.10925901973935187,80,distant,hand-shoulder
HOC/SPS,fbc,13,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,distant,hand-shoulder
HOC/SPS,fbc,14,45.0,-0.09999999999999998,0.44965603502188867,42.5,47.5,47.5,0.8428467100680315,80,distant,hand-shoulder
HOC/SPS,fbc,15,56.25,0.125,0.5568919132774173,67.5,45.0,61.25000000000001,0.15715328993196853,80,distant,hand-shoulder
HOC/SPS,fbc,16,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,distant,hand-shoulder
HOC/SPS,fbc,17,78.75,0.575,0.7874667916862009,77.5,80.0,48.75,1.1330702522337731e-07,80,distant,hand-shoulder
HOC/SPS,fbc,18,80.0,0.6000000000000001,0.7988686360779385,72.5,87.5,42.5,2.9356652072980998e-08,80,distant,hand-shoulder
HOC/WAA,fbc,1,51.11111111111111,0.022222222222222143,0.5108695652173914,48.888888888888886,53.333333333333336,47.77777777777778,0.4580644385056452,90,adjacent,hand-wrist
HOC/WAA,fbc,2,47.5,-0.050000000000000044,0.474671669793621,50.0,45.0,52.5,0.7117846869058034,80,adjacent,hand-wrist
HOC/WAA,fbc,3,48.75,-0.025000000000000022,0.48354589828373484,40.0,57.49999999999999,41.25,0.6312228455078387,80,adjacent,hand-wrist
HOC/WAA,fbc,4,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,adjacent,hand-wrist
HOC/WAA,fbc,5,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,hand-wrist
HOC/WAA,fbc,6,62.5,0.25,0.6228786926461345,55.00000000000001,70.0,42.5,0.016496309213238095,80,adjacent,hand-wrist
HOC/WAA,fbc,7,58.75,0.17500000000000004,0.57955088389871,72.5,45.0,63.74999999999999,0.07281772720149135,80,adjacent,hand-wrist
HOC/WAA,fbc,8,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,adjacent,hand-wrist
HOC/WAA,fbc,9,53.75,0.07499999999999996,0.5339316643048339,45.0,62.5,41.25,0.28821531309419657,80,adjacent,hand-wrist
HOC/WAA,fbc,10,66.25,0.32499999999999996,0.6624472573839661,65.0,67.5,48.75,0.0024340770747797117,80,adjacent,hand-wrist
HOC/WAA,fbc,11,53.75,0.07499999999999996,0.5368486934751995,50.0,57.49999999999999,46.25,0.28821531309419657,80,adjacent,hand-wrist
HOC/WAA,fbc,12,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,adjacent,hand-wrist
HOC/WAA,fbc,13,56.25,0.125,0.5618838992332968,60.0,52.5,53.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,fbc,14,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,adjacent,hand-wrist
HOC/WAA,fbc,15,63.74999999999999,0.2749999999999999,0.6374433505235193,65.0,62.5,51.24999999999999,0.00915804875845816,80,adjacent,hand-wrist
HOC/WAA,fbc,16,71.25,0.42500000000000004,0.7088146858680171,60.0,82.5,38.75,9.155828206487555e-05,80,adjacent,hand-wrist
HOC/WAA,fbc,17,51.24999999999999,0.02499999999999991,0.5087387812942843,60.0,42.5,58.75,0.4555360606130464,80,adjacent,hand-wrist
