pair,model,window,mean_acc,sd_acc,n_subjects
EPS_SPS,conformer_b,3000,68.34104938271605,9.588538444146538,18
EPS_SPS,conformer_b,4000,67.79320987654322,9.524827199059933,18
EPS_SPS,conformer_b,avg,67.88194444444444,9.84458478927388,18
EPS_SPS,conformer_b_cwt,800,60.586419753086425,11.662343148805363,18
EPS_SPS,conformer_b_cwt,1500,65.0,11.671042596705647,18
EPS_SPS,conformer_b_cwt,3000,58.348765432098766,8.787706504246536,18
EPS_SPS,conformer_b_cwt,4000,58.83487654320988,8.810306609984133,18
EPS_SPS,conformer_b_cwt,avg,60.692515432098766,8.23705680099687,18
EPS_SAA,conformer_a,800,62.708333333333336,11.945418146966741,18
EPS_SAA,conformer_a,1500,69.62191358024691,11.168439275335162,18
EPS_SAA,conformer_a,3000,70.06172839506172,12.985158402561405,18
EPS_SAA,conformer_a,4000,69.3287037037037,13.543185351408283,18
EPS_SAA,conformer_a,avg,67.93016975308643,11.819791126893735,18
EPS_SAA,conformer_b,800,64.3287037037037,13.061833596918168,18
EPS_SAA,conformer_b,1500,69.72222222222223,13.942868957687363,18
EPS_SAA,conformer_b,3000,67.02160493827161,12.649184399506813,18
EPS_SAA,conformer_b,4000,65.625,13.921061593224596,18
EPS_SAA,conformer_b,avg,66.67438271604938,12.578719966383602,18
EPS_SAA,conformer_b_cwt,800,58.59567901234568,10.571870871509752,18
EPS_SAA,conformer_b_cwt,1500,63.19444444444444,12.50898369983007,18
EPS_SAA,conformer_b_cwt,3000,59.19753086419754,9.697746450075773,18
EPS_SAA,conformer_b_cwt,4000,59.93827160493827,9.856360153303918,18
EPS_SAA,conformer_b_cwt,avg,60.231481481481474,8.8377194093903,18
EPS_SFE,conformer_a,800,64.19581618655693,10.977818571339968,18
EPS_SFE,conformer_a,1500,69.86196844993141,11.299086815464099,18
EPS_SFE,conformer_a,3000,70.68758573388203,11.00944498828096,18
EPS_SFE,conformer_a,4000,71.23113854595336,8.941079916636465,18
EPS_SFE,conformer_a,avg,68.99412722908093,8.94983153940863,18
EPS_SFE,conformer_b,800,65.18432784636488,9.254238641600441,18
EPS_SFE,conformer_b,1500,69.36471193415638,12.050099807841118,18
EPS_SFE,conformer_b,3000,66.2482853223594,11.77440152092676,18
EPS_SFE,conformer_b,4000,66.27229080932784,11.387698419986261,18
EPS_SFE,conformer_b,avg,66.76740397805213,9.69766798302708,18
EPS_SFE,conformer_b_cwt,800,59.58590534979424,10.377765320493614,18
EPS_SFE,conformer_b_cwt,1500,62.722908093278456,9.693571145223437,18
EPS_SFE,conformer_b_cwt,3000,58.958333333333336,7.183191732374425,18
EPS_SFE,conformer_b_cwt,4000,58.43106995884773,11.196745720264524,18
EPS_SFE,conformer_b_cwt,avg,59.92455418381345,8.008347307062081,18
EFE_SPS,conformer_a,800,64.06635802469135,13.361031751727444,18
EFE_SPS,conformer_a,1500,68.87345679012346,12.359861588539577,18
EFE_SPS,conformer_a,3000,71.24228395061728,11.80420717234508,18
EFE_SPS,conformer_a,4000,71.66666666666667,15.030606030598326,18
EFE_SPS,conformer_a,avg,68.96219135802468,12.215871981441406,18
EFE_SPS,conformer_b,800,65.34722222222223,12.622965441446304,18
EFE_SPS,conformer_b,1500,69.00462962962962,11.874151920945128,18
